48.9568411,8.4707538
48.9568483,8.470762
48.9568555,8.4707702
48.9568627,8.4707784
48.9568699,8.4707866
48.9568771,8.4707948
48.9568843,8.470803
48.9568915,8.47081119
48.9568987,8.47081939
48.9569059,8.47082759
48.9569085,8.4708306
48.9569159,8.47083846
48.9569232,8.47084632
48.9569306,8.47085417
48.9569379,8.47086203
48.9569453,8.47086989
48.9569527,8.47087774
48.95696,8.4708856
48.9569674,8.47089346
48.9569747,8.47090131
48.9569821,8.47090917
48.9569895,8.47091702
48.9569968,8.47092488
48.9570042,8.47093274
48.9570115,8.47094059
48.9570189,8.47094845
48.9570262,8.47095631
48.9570336,8.47096416
48.957041,8.47097202
48.9570483,8.47097988
48.9570557,8.47098773
48.957063,8.47099559
48.9570704,8.47100344
48.9570778,8.4710113
48.9570851,8.47101916
48.9570925,8.47102701
48.9570998,8.47103487
48.9571072,8.47104273
48.9571146,8.47105058
48.9571219,8.47105844
48.9571293,8.4710663
48.9571366,8.47107415
48.957144,8.47108201
48.9571513,8.47108987
48.957154,8.4710927
48.9564725,8.4716995
48.9564785,8.47170966
48.9564845,8.47171981
48.9564906,8.47172996
48.9564966,8.47174011
48.9565026,8.47175027
48.9565086,8.47176042
48.9565146,8.47177057
48.9565207,8.47178072
48.9565267,8.47179088
48.9565327,8.47180103
48.9565387,8.47181118
48.9565447,8.47182133
48.9565507,8.47183149
48.9565568,8.47184164
48.9565628,8.47185179
48.9565688,8.47186194
48.9565748,8.4718721
48.9565808,8.47188225
48.9565869,8.4718924
48.9565929,8.47190255
48.9565989,8.47191271
48.9566049,8.47192286
48.9566109,8.47193301
48.9566169,8.47194316
48.956623,8.47195332
48.956629,8.47196347
48.956635,8.47197362
48.956641,8.47198377
48.956645,8.4719905
48.9566511,8.47200056
48.9566572,8.47201061
48.9566633,8.47202067
48.9566694,8.47203072
48.9566754,8.47204078
48.9566815,8.47205083
48.9566876,8.47206089
48.9566937,8.47207094
48.9566998,8.47208099
48.9567059,8.47209105
48.956712,8.4721011
48.9567181,8.47211116
48.9567242,8.47212121
48.9567303,8.47213127
48.9567363,8.47214132
48.9567424,8.47215138
48.9567485,8.47216143
48.9567546,8.47217149
48.9567607,8.47218154
48.9567668,8.4721916
48.9567729,8.47220165
48.956779,8.4722117
48.9567851,8.47222176
48.9567911,8.47223181
48.9567972,8.47224187
48.9568033,8.47225192
48.9568094,8.47226198
48.9568155,8.47227203
48.9568216,8.47228209
48.9568277,8.47229214
48.9568338,8.4723022
48.9568399,8.47231225
48.9568459,8.4723223
48.956852,8.47233236
48.9568581,8.47234241
48.9568642,8.47235247
48.9568703,8.47236252
48.9568764,8.47237258
48.9568825,8.47238263
48.9568886,8.47239269
48.9568947,8.47240274
48.9569007,8.4724128
48.9569068,8.47242285
48.9569129,8.47243291
48.956919,8.47244296
48.9569251,8.47245301
48.9569312,8.47246307
48.9569373,8.47247312
48.9569434,8.47248318
48.9569495,8.47249323
48.9569556,8.47250329
48.9569616,8.47251334
48.9569677,8.4725234
48.9569738,8.47253345
48.9569799,8.47254351
48.956986,8.47255356
48.9569921,8.47256362
48.9569982,8.47257367
48.9570043,8.47258373
48.9570104,8.47259378
48.9570164,8.47260383
48.9570225,8.47261389
48.9570286,8.47262394
48.9570347,8.472634
48.9570408,8.47264405
48.9570469,8.47265411
48.957053,8.47266416
48.9570591,8.47267422
48.9570652,8.47268427
48.9570712,8.47269433
48.9570773,8.47270438
48.9570834,8.47271444
48.9570895,8.47272449
48.9570956,8.47273455
48.9571017,8.4727446
48.9571078,8.47275465
48.9571139,8.47276471
48.95712,8.47277476
48.957126,8.47278482
48.9571321,8.47279487
48.9571382,8.47280493
48.9571443,8.47281498
48.9571504,8.47282504
48.9571565,8.47283509
48.9571626,8.47284515
48.9571687,8.4728552
48.9571748,8.47286526
48.9571808,8.47287531
48.9571869,8.47288537
48.957193,8.47289542
48.9571991,8.47290548
48.9572052,8.47291553
48.9572113,8.47292558
48.9572174,8.47293564
48.9572235,8.47294569
48.9572296,8.47295575
48.9572356,8.4729658
48.9572417,8.47297586
48.9572437,8.4729791
48.9572502,8.47298857
48.9572567,8.47299803
48.9572632,8.4730075
48.9572697,8.47301696
48.9572761,8.47302643
48.9572826,8.47303589
48.9572891,8.47304535
48.9572956,8.47305482
48.9573021,8.47306428
48.9573086,8.47307375
48.9573151,8.47308321
48.9573215,8.47309267
48.957328,8.47310214
48.9573345,8.4731116
48.957341,8.47312107
48.9573475,8.47313053
48.957354,8.47314
48.9573605,8.47314946
48.9573669,8.47315892
48.9573734,8.47316839
48.9573799,8.47317785
48.9573853,8.4731857
48.9573916,8.47319547
48.9573979,8.47320524
48.9574042,8.473215
48.9574105,8.47322477
48.9574168,8.47323453
48.957423,8.4732443
48.9574293,8.47325406
48.9574356,8.47326383
48.9574419,8.47327359
48.9574482,8.47328336
48.9574545,8.47329312
48.9574608,8.47330289
48.9574671,8.47331266
48.9574734,8.47332242
48.9574797,8.47333219
48.9574859,8.47334195
48.9574922,8.47335172
48.9574985,8.47336148
48.9575048,8.47337125
48.9575111,8.47338101
48.9575174,8.47339078
48.9575237,8.47340054
48.95753,8.47341031
48.9575363,8.47342008
48.9575426,8.47342984
48.9575488,8.47343961
48.9575551,8.47344937
48.9575614,8.47345914
48.9575677,8.4734689
48.957574,8.47347867
48.9575803,8.47348843
48.9575866,8.4734982
48.9575929,8.47350797
48.9575992,8.47351773
48.9576055,8.4735275
48.9576117,8.47353726
48.957618,8.47354703
48.9576243,8.47355679
48.9576306,8.47356656
48.9576369,8.47357632
48.9576432,8.47358609
48.9576495,8.47359586
48.9576517,8.4735993
48.9576581,8.4736089
48.9576645,8.4736185
48.9576709,8.47362809
48.9576773,8.47363769
48.9576837,8.47364729
48.9576901,8.47365688
48.9576965,8.47366648
48.9577029,8.47367608
48.9577093,8.47368567
48.9577157,8.47369527
48.9577221,8.47370487
48.9577285,8.47371446
48.9577349,8.47372406
48.9577413,8.47373366
48.9577477,8.47374325
48.9577541,8.47375285
48.9577605,8.47376245
48.9577669,8.47377204
48.9577733,8.47378164
48.9577797,8.47379124
48.9577861,8.47380083
48.9577925,8.47381043
48.9577989,8.47382003
48.9578053,8.47382962
48.9578117,8.47383922
48.9578181,8.47384882
48.9578246,8.47385841
48.957831,8.47386801
48.9578374,8.47387761
48.9578438,8.4738872
48.9578502,8.4738968
48.9578566,8.4739064
48.957863,8.47391599
48.9578694,8.47392559
48.9578758,8.47393519
48.9578822,8.47394478
48.9578886,8.47395438
48.957895,8.47396398
48.9579014,8.47397357
48.9579078,8.47398317
48.9579142,8.47399277
48.9579206,8.47400236
48.957927,8.47401196
48.9579334,8.47402156
48.9579398,8.47403115
48.9579462,8.47404075
48.9579526,8.47405035
48.957959,8.47405994
48.9579654,8.47406954
48.9579718,8.47407914
48.9579782,8.47408873
48.9579846,8.47409833
48.957991,8.47410793
48.9579974,8.47411752
48.9580038,8.47412712
48.9580102,8.47413672
48.9580166,8.47414631
48.958023,8.47415591
48.9580286,8.4741643
48.96214,8.467544
48.9621318,8.46754946
48.9621235,8.46755491
48.9621153,8.46756037
48.962107,8.46756582
48.9620988,8.46757127
48.9620905,8.46757673
48.9620823,8.46758218
48.962074,8.46758764
48.9620658,8.46759309
48.9620594,8.4675973
48.9620506,8.46760016
48.9620418,8.46760302
48.962033,8.46760588
48.9620242,8.46760874
48.9620154,8.4676116
48.9620066,8.46761446
48.9619978,8.46761732
48.961989,8.46762018
48.9619802,8.46762304
